service_id,sunday,monday,tuesday,wednesday,thursday,friday,saturday,start_date,end_date
10006512,1,1,1,1,1,0,0,20260419,20260519
10006513,1,1,1,1,1,0,0,20260419,20260519
10006514,1,1,1,1,1,0,0,20260419,20260519
10006515,1,1,1,1,1,0,0,20260419,20260519
10006518,1,1,1,1,1,0,0,20260419,20260519
10006519,1,1,1,1,1,0,0,20260419,20260519
10006520,1,1,1,1,1,0,0,20260419,20260519
10006521,1,1,1,1,1,0,0,20260419,20260519
10006522,1,1,1,1,1,0,0,20260419,20260519
10006523,0,1,1,1,1,0,0,20260419,20260519
10006524,1,1,1,1,1,0,0,20260419,20260519
10006525,1,1,1,1,1,0,0,20260419,20260519
10006526,1,1,1,1,1,0,0,20260419,20260519
10006527,1,1,1,1,1,0,0,20260419,20260519
10006528,1,1,1,1,1,0,0,20260419,20260519
10006529,1,1,1,1,1,0,0,20260419,20260519
10006530,0,1,1,1,1,0,0,20260419,20260519
10006531,1,1,1,1,1,0,0,20260419,20260519
10006532,1,1,1,1,1,0,0,20260419,20260519
10006533,1,1,1,1,1,0,0,20260419,20260519
10006534,1,1,1,1,1,0,0,20260419,20260519
10006535,1,1,1,1,1,0,0,20260419,20260519
10006536,1,1,1,1,1,0,0,20260419,20260519
10006539,1,1,1,1,1,0,0,20260419,20260519
10006540,1,1,1,1,1,0,0,20260419,20260519
10006541,1,1,1,1,1,0,0,20260419,20260519
10006542,1,1,1,1,1,0,0,20260419,20260519
10006543,1,1,1,1,1,0,0,20260419,20260519
10006544,0,1,1,1,1,0,0,20260419,20260519
10006545,1,1,1,1,1,0,0,20260419,20260519
10006546,1,1,1,1,1,0,0,20260419,20260519
10006547,1,1,1,1,1,0,0,20260419,20260519
10006548,1,1,1,1,1,0,0,20260419,20260519
10006549,1,1,1,1,1,0,0,20260419,20260519
10006550,1,1,1,1,1,0,0,20260419,20260519
10006551,0,1,1,1,1,0,0,20260419,20260519
10006552,1,1,1,1,1,0,0,20260419,20260519
10006553,1,1,1,1,1,0,0,20260419,20260519
10006554,1,1,1,1,1,0,0,20260419,20260519
10006555,1,1,1,1,1,0,0,20260419,20260519
10006556,1,1,1,1,1,0,0,20260419,20260519
10006557,1,1,1,1,1,0,0,20260419,20260519
10006560,1,1,1,1,1,0,0,20260419,20260519
10006561,1,1,1,1,1,0,0,20260419,20260519
10006562,1,1,1,1,1,0,0,20260419,20260519
10006563,1,1,1,1,1,0,0,20260419,20260519
10006564,1,1,1,1,1,0,0,20260419,20260519
10006565,0,1,1,1,1,0,0,20260419,20260519
10006566,1,1,1,1,1,0,0,20260419,20260519
10006567,1,1,1,1,1,0,0,20260419,20260519
10006568,1,1,1,1,1,0,0,20260419,20260519
10006569,1,1,1,1,1,0,0,20260419,20260519
10006570,1,1,1,1,1,0,0,20260419,20260519
10006571,1,1,1,1,1,0,0,20260419,20260519
10006572,0,1,1,1,1,0,0,20260419,20260519
10006573,1,1,1,1,1,0,0,20260419,20260519
10006574,1,1,1,1,1,0,0,20260419,20260519
10006575,1,1,1,1,1,0,0,20260419,20260519
10006576,1,1,1,1,1,0,0,20260419,20260519
10006577,1,1,1,1,1,0,0,20260419,20260519
10006578,1,1,1,1,1,0,0,20260419,20260519
10006582,0,0,0,0,0,0,1,20260419,20260519
10006584,0,0,0,0,0,0,1,20260419,20260519
10006588,0,0,0,0,0,1,0,20260419,20260519
10006590,0,0,0,0,0,1,0,20260419,20260519
10006592,0,0,0,0,0,1,0,20260419,20260519
10006594,0,0,0,0,0,1,0,20260419,20260519
10006596,0,0,0,0,0,1,0,20260419,20260519
10006598,0,0,0,0,0,1,0,20260419,20260519
10006600,0,0,0,0,0,1,0,20260419,20260519
10006602,0,0,0,0,0,1,0,20260419,20260519
10006604,0,0,0,0,0,1,0,20260419,20260519
10006609,1,0,0,0,0,0,0,20260419,20260519
10006611,1,1,1,1,1,0,0,20260419,20260519
10006613,1,1,1,1,1,0,0,20260419,20260519
10006615,1,1,1,1,1,0,0,20260419,20260519
10006616,1,1,1,1,1,0,0,20260419,20260519
10006617,1,1,1,1,1,0,0,20260419,20260519
10006619,1,1,1,1,1,0,0,20260419,20260519
10006621,1,1,1,1,1,0,0,20260419,20260519
10006623,1,1,1,1,1,0,0,20260419,20260519
10006626,1,1,1,1,1,0,0,20260419,20260519
10006629,1,1,1,1,1,0,0,20260419,20260519
10006631,1,1,1,1,1,0,0,20260419,20260519
10006633,1,1,1,1,1,0,0,20260419,20260519
10006635,1,1,1,1,1,0,0,20260419,20260519
10006636,1,0,0,0,0,0,0,20260419,20260519
10006637,1,1,1,1,1,0,0,20260419,20260519
10006639,1,1,1,1,1,0,0,20260419,20260519
10006641,1,1,1,1,1,0,0,20260419,20260519
10006643,1,1,1,1,1,0,0,20260419,20260519
10006774,1,1,1,1,1,0,0,20260419,20260519
10006775,0,0,0,0,0,0,1,20260419,20260519
10006776,0,0,0,0,0,1,0,20260419,20260519
10006841,1,1,1,1,1,0,0,20260419,20260519
10006842,1,1,1,1,1,0,0,20260419,20260519
10006843,1,1,1,1,1,0,0,20260419,20260519
10006844,1,1,1,1,1,0,0,20260419,20260519
10006845,1,1,1,1,1,0,0,20260419,20260519
10006846,1,1,1,1,1,0,0,20260419,20260519
10006847,1,1,1,1,1,0,0,20260419,20260519
10006848,1,1,1,1,1,0,0,20260419,20260519
10006849,0,1,1,1,1,0,0,20260419,20260519
10006851,1,1,1,1,1,0,0,20260419,20260519
10006852,1,1,1,1,1,0,0,20260419,20260519
10006853,1,1,1,1,1,0,0,20260419,20260519
10006854,1,1,1,1,1,0,0,20260419,20260519
10006855,0,1,1,1,1,0,0,20260419,20260519
10006857,1,1,1,1,1,0,0,20260419,20260519
10006858,1,1,1,1,1,0,0,20260419,20260519
10006859,1,1,1,1,1,0,0,20260419,20260519
10006860,1,1,1,1,1,0,0,20260419,20260519
10006861,1,1,1,1,1,0,0,20260419,20260519
10006865,1,1,1,1,1,0,0,20260419,20260519
10006866,1,1,1,1,1,0,0,20260419,20260519
10006867,1,1,1,1,1,0,0,20260419,20260519
10006868,1,1,1,1,1,0,0,20260419,20260519
10006869,1,1,1,1,1,0,0,20260419,20260519
10006870,1,1,1,1,1,0,0,20260419,20260519
10006871,1,1,1,1,1,0,0,20260419,20260519
10006872,1,1,1,1,1,0,0,20260419,20260519
10006873,0,1,1,1,1,0,0,20260419,20260519
10006874,1,1,1,1,1,0,0,20260419,20260519
10006875,1,1,1,1,1,0,0,20260419,20260519
10006876,1,1,1,1,1,0,0,20260419,20260519
10006877,1,1,1,1,1,0,0,20260419,20260519
10006878,0,1,1,1,1,0,0,20260419,20260519
10006879,1,1,1,1,1,0,0,20260419,20260519
10006880,1,1,1,1,1,0,0,20260419,20260519
10006881,1,1,1,1,1,0,0,20260419,20260519
10006882,1,1,1,1,1,0,0,20260419,20260519
10006883,1,1,1,1,1,0,0,20260419,20260519
10006887,1,1,1,1,1,0,0,20260419,20260519
10006888,1,1,1,1,1,0,0,20260419,20260519
10006889,0,1,1,1,1,0,0,20260419,20260519
10006890,1,1,1,1,1,0,0,20260419,20260519
10006891,1,1,1,1,1,0,0,20260419,20260519
10006892,1,1,1,1,1,0,0,20260419,20260519
10006893,1,1,1,1,1,0,0,20260419,20260519
10006894,1,1,1,1,1,0,0,20260419,20260519
10006896,1,1,1,1,1,0,0,20260419,20260519
10006897,1,1,1,1,1,0,0,20260419,20260519
10006898,1,1,1,1,1,0,0,20260419,20260519
10006899,1,1,1,1,1,0,0,20260419,20260519
10006900,0,1,1,1,1,0,0,20260419,20260519
10006901,1,1,1,1,1,0,0,20260419,20260519
10006902,1,1,1,1,1,0,0,20260419,20260519
10006903,1,1,1,1,1,0,0,20260419,20260519
10006904,1,1,1,1,1,0,0,20260419,20260519
10006905,1,1,1,1,1,0,0,20260419,20260519
10006906,1,1,1,1,1,0,0,20260419,20260519
10006909,1,1,1,1,1,0,0,20260419,20260519
10006910,1,1,1,1,1,0,0,20260419,20260519
10006911,0,1,1,1,1,0,0,20260419,20260519
10006912,1,1,1,1,1,0,0,20260419,20260519
10006913,1,1,1,1,1,0,0,20260419,20260519
10006914,1,1,1,1,1,0,0,20260419,20260519
10006915,1,1,1,1,1,0,0,20260419,20260519
10006916,1,1,1,1,1,0,0,20260419,20260519
10006917,1,1,1,1,1,0,0,20260419,20260519
10006918,1,1,1,1,1,0,0,20260419,20260519
10006919,1,1,1,1,1,0,0,20260419,20260519
10006920,1,1,1,1,1,0,0,20260419,20260519
10006921,0,1,1,1,1,0,0,20260419,20260519
10006922,1,1,1,1,1,0,0,20260419,20260519
10006923,1,1,1,1,1,0,0,20260419,20260519
10006924,1,1,1,1,1,0,0,20260419,20260519
10006925,1,1,1,1,1,0,0,20260419,20260519
10006926,1,1,1,1,1,0,0,20260419,20260519
10006927,1,1,1,1,1,0,0,20260419,20260519
10007000,0,0,0,0,0,1,0,20260419,20260519
10007003,0,0,0,0,0,0,1,20260419,20260519
10007005,0,0,0,0,0,0,0,20260419,20260519
10007007,0,0,0,0,0,0,1,20260419,20260519
10007010,1,1,1,1,1,0,0,20260419,20260519
10007011,1,1,1,1,1,0,0,20260419,20260519
10007013,1,1,1,1,1,0,0,20260419,20260519
10007015,1,1,1,1,1,0,0,20260419,20260519
10007017,1,1,1,1,1,0,0,20260419,20260519
10007019,1,1,1,1,1,0,0,20260419,20260519
10007021,1,1,1,1,1,0,0,20260419,20260519
10007023,1,1,1,1,1,0,0,20260419,20260519
10007025,1,1,1,1,1,0,0,20260419,20260519
10007027,1,1,1,1,1,0,0,20260419,20260519
10007030,1,1,1,1,1,0,0,20260419,20260519
10007031,1,1,1,1,1,0,0,20260419,20260519
10007033,1,1,1,1,1,0,0,20260419,20260519
10007035,1,1,1,1,1,0,0,20260419,20260519
10007037,1,1,1,1,1,0,0,20260419,20260519
10007039,1,1,1,1,1,0,0,20260419,20260519
10007041,1,0,0,0,0,0,0,20260419,20260519
10007043,1,1,1,1,1,0,0,20260419,20260519
10007045,1,0,0,0,0,0,0,20260419,20260519
10007047,1,1,1,1,1,0,0,20260419,20260519
10007052,0,0,0,0,0,1,0,20260419,20260519
10007053,0,0,0,0,0,0,0,20260419,20260519
10007056,1,1,1,1,1,0,0,20260419,20260519
10007072,0,0,0,0,0,0,0,20260419,20260519
10007075,1,1,1,1,1,0,0,20260419,20260519
10007076,1,1,1,1,1,0,0,20260419,20260519
10007077,0,1,1,1,1,0,0,20260419,20260519
10007079,1,1,1,1,1,0,0,20260419,20260519
10007080,1,1,1,1,1,0,0,20260419,20260519
10007081,1,1,1,1,1,0,0,20260419,20260519
10007082,1,1,1,1,1,0,0,20260419,20260519
10007083,1,1,1,1,1,0,0,20260419,20260519
10007084,1,1,1,1,1,0,0,20260419,20260519
10007085,1,1,1,1,1,0,0,20260419,20260519
10007086,1,1,1,1,1,0,0,20260419,20260519
10007088,1,1,1,1,1,0,0,20260419,20260519
10007089,1,1,1,1,1,0,0,20260419,20260519
10007090,1,1,1,1,1,0,0,20260419,20260519
10007091,1,1,1,1,1,0,0,20260419,20260519
10007092,1,1,1,1,1,0,0,20260419,20260519
10007093,1,1,1,1,1,0,0,20260419,20260519
10007094,1,1,1,1,1,0,0,20260419,20260519
10007095,1,1,1,1,1,0,0,20260419,20260519
10007096,0,1,1,1,1,0,0,20260419,20260519
10007099,1,1,1,1,1,0,0,20260419,20260519
10007100,1,1,1,1,1,0,0,20260419,20260519
10007101,0,1,1,1,1,0,0,20260419,20260519
10007102,1,1,1,1,1,0,0,20260419,20260519
10007103,1,1,1,1,1,0,0,20260419,20260519
10007104,1,1,1,1,1,0,0,20260419,20260519
10007105,1,1,1,1,1,0,0,20260419,20260519
10007106,1,1,1,1,1,0,0,20260419,20260519
10007107,1,1,1,1,1,0,0,20260419,20260519
10007108,1,1,1,1,1,0,0,20260419,20260519
10007109,1,1,1,1,1,0,0,20260419,20260519
10007110,1,1,1,1,1,0,0,20260419,20260519
10007111,1,1,1,1,1,0,0,20260419,20260519
10007112,1,1,1,1,1,0,0,20260419,20260519
10007113,1,1,1,1,1,0,0,20260419,20260519
10007114,1,1,1,1,1,0,0,20260419,20260519
10007115,1,1,1,1,1,0,0,20260419,20260519
10007116,1,1,1,1,1,0,0,20260419,20260519
10007117,1,1,1,1,1,0,0,20260419,20260519
10007118,0,1,1,1,1,0,0,20260419,20260519
10007121,1,1,1,1,1,0,0,20260419,20260519
10007122,1,1,1,1,1,0,0,20260419,20260519
10007123,0,1,1,1,1,0,0,20260419,20260519
10007124,1,1,1,1,1,0,0,20260419,20260519
10007125,1,1,1,1,1,0,0,20260419,20260519
10007126,1,1,1,1,1,0,0,20260419,20260519
10007127,1,1,1,1,1,0,0,20260419,20260519
10007128,1,1,1,1,1,0,0,20260419,20260519
10007129,1,1,1,1,1,0,0,20260419,20260519
10007130,1,1,1,1,1,0,0,20260419,20260519
10007131,1,1,1,1,1,0,0,20260419,20260519
10007132,1,1,1,1,1,0,0,20260419,20260519
10007133,1,1,1,1,1,0,0,20260419,20260519
10007134,1,1,1,1,1,0,0,20260419,20260519
10007135,1,1,1,1,1,0,0,20260419,20260519
10007136,1,1,1,1,1,0,0,20260419,20260519
10007137,1,1,1,1,1,0,0,20260419,20260519
10007138,1,1,1,1,1,0,0,20260419,20260519
10007139,1,1,1,1,1,0,0,20260419,20260519
10007140,0,1,1,1,1,0,0,20260419,20260519
10007143,1,1,1,1,1,0,0,20260419,20260519
10007144,1,1,1,1,1,0,0,20260419,20260519
10007145,0,1,1,1,1,0,0,20260419,20260519
10007146,1,1,1,1,1,0,0,20260419,20260519
10007147,1,1,1,1,1,0,0,20260419,20260519
10007148,1,1,1,1,1,0,0,20260419,20260519
10007149,1,1,1,1,1,0,0,20260419,20260519
10007150,1,1,1,1,1,0,0,20260419,20260519
10007151,1,1,1,1,1,0,0,20260419,20260519
10007152,1,1,1,1,1,0,0,20260419,20260519
10007153,1,1,1,1,1,0,0,20260419,20260519
10007154,1,1,1,1,1,0,0,20260419,20260519
10007155,1,1,1,1,1,0,0,20260419,20260519
10007156,1,1,1,1,1,0,0,20260419,20260519
10007157,1,1,1,1,1,0,0,20260419,20260519
10007158,1,1,1,1,1,0,0,20260419,20260519
10007159,1,1,1,1,1,0,0,20260419,20260519
10007160,1,1,1,1,1,0,0,20260419,20260519
10007161,1,1,1,1,1,0,0,20260419,20260519
10007162,0,1,1,1,1,0,0,20260419,20260519
10007166,0,0,0,0,0,1,0,20260419,20260519
10007168,0,0,0,0,0,0,0,20260419,20260519
10007171,1,1,1,1,1,0,0,20260419,20260519
10007172,1,0,0,0,0,0,0,20260419,20260519
10007174,1,1,1,1,1,0,0,20260419,20260519
10007176,1,1,1,1,1,0,0,20260419,20260519
10007178,1,1,1,1,1,0,0,20260419,20260519
10007180,1,1,1,1,1,0,0,20260419,20260519
10007182,1,1,1,1,1,0,0,20260419,20260519
10007184,1,1,1,1,1,0,0,20260419,20260519
10007186,1,1,1,1,1,0,0,20260419,20260519
10007188,1,1,1,1,1,0,0,20260419,20260519
10007191,1,1,1,1,1,0,0,20260419,20260519
10007192,1,1,1,1,1,0,0,20260419,20260519
10007194,1,1,1,1,1,0,0,20260419,20260519
10007196,1,1,1,1,1,0,0,20260419,20260519
10007198,1,1,1,1,1,0,0,20260419,20260519
10007200,1,0,0,0,0,0,0,20260419,20260519
10007202,1,1,1,1,1,0,0,20260419,20260519
10007204,1,1,1,1,1,0,0,20260419,20260519
10007206,1,1,1,1,1,0,0,20260419,20260519
10007208,1,1,1,1,1,0,0,20260419,20260519
10007213,0,1,1,1,1,0,0,20260419,20260519
10007214,1,1,1,1,1,0,0,20260419,20260519
10007216,1,1,1,1,1,0,0,20260419,20260519
10007218,1,1,1,1,1,0,0,20260419,20260519
10007220,1,1,1,1,1,0,0,20260419,20260519
10007222,1,1,1,1,1,0,0,20260419,20260519
10007224,1,1,1,1,1,0,0,20260419,20260519
10007226,0,1,1,1,1,0,0,20260419,20260519
10007228,1,1,1,1,1,0,0,20260419,20260519
10007230,1,1,1,1,1,0,0,20260419,20260519
10007233,1,1,1,1,1,0,0,20260419,20260519
10007234,1,1,1,1,1,0,0,20260419,20260519
10007236,1,1,1,1,1,0,0,20260419,20260519
10007238,1,1,1,1,1,0,0,20260419,20260519
10007240,1,1,1,1,1,0,0,20260419,20260519
10007242,1,1,1,1,1,0,0,20260419,20260519
10007244,1,1,1,1,1,0,0,20260419,20260519
10007246,1,1,1,1,1,0,0,20260419,20260519
10007248,1,1,1,1,1,0,0,20260419,20260519
10007250,1,1,1,1,1,0,0,20260419,20260519
10007255,0,1,1,1,1,0,0,20260419,20260519
10007256,1,1,1,1,1,0,0,20260419,20260519
10007257,0,1,1,1,1,0,0,20260419,20260519
10007258,1,1,1,1,1,0,0,20260419,20260519
10007259,1,1,1,1,1,0,0,20260419,20260519
10007260,1,1,1,1,1,0,0,20260419,20260519
10007261,1,1,1,1,1,0,0,20260419,20260519
10007262,1,1,1,1,1,0,0,20260419,20260519
10007263,1,1,1,1,1,0,0,20260419,20260519
10007264,1,1,1,1,1,0,0,20260419,20260519
10007265,1,1,1,1,1,0,0,20260419,20260519
10007266,1,1,1,1,1,0,0,20260419,20260519
10007267,1,1,1,1,1,0,0,20260419,20260519
10007268,1,1,1,1,1,0,0,20260419,20260519
10007269,1,1,1,1,1,0,0,20260419,20260519
10007270,1,1,1,1,1,0,0,20260419,20260519
10007271,1,1,1,1,1,0,0,20260419,20260519
10007272,1,1,1,1,1,0,0,20260419,20260519
10007273,1,1,1,1,1,0,0,20260419,20260519
10007274,1,1,1,1,1,0,0,20260419,20260519
10007281,0,1,1,1,1,0,0,20260419,20260519
10007282,1,1,1,1,1,0,0,20260419,20260519
10007283,0,1,1,1,1,0,0,20260419,20260519
10007284,1,1,1,1,1,0,0,20260419,20260519
10007285,1,1,1,1,1,0,0,20260419,20260519
10007286,1,1,1,1,1,0,0,20260419,20260519
10007287,1,1,1,1,1,0,0,20260419,20260519
10007288,1,1,1,1,1,0,0,20260419,20260519
10007289,1,1,1,1,1,0,0,20260419,20260519
10007290,1,1,1,1,1,0,0,20260419,20260519
10007291,1,1,1,1,1,0,0,20260419,20260519
10007292,1,1,1,1,1,0,0,20260419,20260519
10007293,1,1,1,1,1,0,0,20260419,20260519
10007294,1,1,1,1,1,0,0,20260419,20260519
10007295,1,1,1,1,1,0,0,20260419,20260519
10007296,1,1,1,1,1,0,0,20260419,20260519
10007297,1,1,1,1,1,0,0,20260419,20260519
10007298,1,1,1,1,1,0,0,20260419,20260519
10007299,1,1,1,1,1,0,0,20260419,20260519
10007300,1,1,1,1,1,0,0,20260419,20260519
10007304,0,0,0,0,0,0,1,20260419,20260519
10007306,0,0,0,0,0,0,1,20260419,20260519
10007310,0,0,0,0,0,1,0,20260419,20260519
10007312,0,0,0,0,0,0,0,20260419,20260519
10007317,0,0,0,0,0,0,1,20260419,20260519
10007319,0,0,0,0,0,0,1,20260419,20260519
10007322,1,1,1,1,1,0,0,20260419,20260519
10007323,1,0,0,0,0,0,0,20260419,20260519
10007325,1,1,1,1,1,0,0,20260419,20260519
10007327,1,1,1,1,1,0,0,20260419,20260519
10007329,1,1,1,1,1,0,0,20260419,20260519
10007331,1,1,1,1,1,0,0,20260419,20260519
10007333,1,1,1,1,1,0,0,20260419,20260519
10007335,1,1,1,1,1,0,0,20260419,20260519
10007337,1,1,1,1,1,0,0,20260419,20260519
10007339,1,1,1,1,1,0,0,20260419,20260519
10007342,1,1,1,1,1,0,0,20260419,20260519
10007343,1,1,1,1,1,0,0,20260419,20260519
10007345,1,1,1,1,1,0,0,20260419,20260519
10007347,1,1,1,1,1,0,0,20260419,20260519
10007349,1,1,1,1,1,0,0,20260419,20260519
10007351,1,1,1,1,1,0,0,20260419,20260519
10007353,1,0,0,0,0,0,0,20260419,20260519
10007355,1,1,1,1,1,0,0,20260419,20260519
10007357,1,1,1,1,1,0,0,20260419,20260519
10007359,1,1,1,1,1,0,0,20260419,20260519
10007364,0,1,1,1,1,0,0,20260419,20260519
10007366,1,1,1,1,1,0,0,20260419,20260519
10007367,1,1,1,1,1,0,0,20260419,20260519
10007368,1,1,1,1,1,0,0,20260419,20260519
10007369,1,1,1,1,1,0,0,20260419,20260519
10007370,1,1,1,1,1,0,0,20260419,20260519
10007371,1,1,1,1,1,0,0,20260419,20260519
10007372,1,1,1,1,1,0,0,20260419,20260519
10007373,1,1,1,1,1,0,0,20260419,20260519
10007374,0,1,1,1,1,0,0,20260419,20260519
10007375,1,1,1,1,1,0,0,20260419,20260519
10007376,1,1,1,1,1,0,0,20260419,20260519
10007377,1,1,1,1,1,0,0,20260419,20260519
10007378,1,1,1,1,1,0,0,20260419,20260519
10007379,1,1,1,1,1,0,0,20260419,20260519
10007380,1,1,1,1,1,0,0,20260419,20260519
10007381,1,1,1,1,1,0,0,20260419,20260519
10007382,1,1,1,1,1,0,0,20260419,20260519
10007383,1,1,1,1,1,0,0,20260419,20260519
10007384,1,1,1,1,1,0,0,20260419,20260519
10007388,0,1,1,1,1,0,0,20260419,20260519
10007389,1,1,1,1,1,0,0,20260419,20260519
10007390,1,1,1,1,1,0,0,20260419,20260519
10007391,1,1,1,1,1,0,0,20260419,20260519
10007392,1,1,1,1,1,0,0,20260419,20260519
10007393,1,1,1,1,1,0,0,20260419,20260519
10007394,1,1,1,1,1,0,0,20260419,20260519
10007395,1,1,1,1,1,0,0,20260419,20260519
10007396,1,1,1,1,1,0,0,20260419,20260519
10007397,0,1,1,1,1,0,0,20260419,20260519
10007398,1,1,1,1,1,0,0,20260419,20260519
10007399,1,1,1,1,1,0,0,20260419,20260519
10007400,1,1,1,1,1,0,0,20260419,20260519
10007401,1,1,1,1,1,0,0,20260419,20260519
10007402,1,1,1,1,1,0,0,20260419,20260519
10007403,1,1,1,1,1,0,0,20260419,20260519
10007404,1,1,1,1,1,0,0,20260419,20260519
10007405,1,1,1,1,1,0,0,20260419,20260519
10007406,1,1,1,1,1,0,0,20260419,20260519
10007407,1,1,1,1,1,0,0,20260419,20260519
10007410,0,1,1,1,1,0,0,20260419,20260519
10007411,1,1,1,1,1,0,0,20260419,20260519
10007412,1,1,1,1,1,0,0,20260419,20260519
10007413,1,1,1,1,1,0,0,20260419,20260519
10007414,1,1,1,1,1,0,0,20260419,20260519
10007415,1,1,1,1,1,0,0,20260419,20260519
10007416,1,1,1,1,1,0,0,20260419,20260519
10007417,1,1,1,1,1,0,0,20260419,20260519
10007418,1,1,1,1,1,0,0,20260419,20260519
10007419,0,1,1,1,1,0,0,20260419,20260519
10007420,1,1,1,1,1,0,0,20260419,20260519
10007421,1,1,1,1,1,0,0,20260419,20260519
10007422,1,1,1,1,1,0,0,20260419,20260519
10007423,1,1,1,1,1,0,0,20260419,20260519
10007424,1,1,1,1,1,0,0,20260419,20260519
10007425,1,1,1,1,1,0,0,20260419,20260519
10007426,1,1,1,1,1,0,0,20260419,20260519
10007427,1,1,1,1,1,0,0,20260419,20260519
10007428,1,1,1,1,1,0,0,20260419,20260519
10007429,1,1,1,1,1,0,0,20260419,20260519
10007432,0,1,1,1,1,0,0,20260419,20260519
10007433,1,1,1,1,1,0,0,20260419,20260519
10007434,1,1,1,1,1,0,0,20260419,20260519
10007435,1,1,1,1,1,0,0,20260419,20260519
10007436,1,1,1,1,1,0,0,20260419,20260519
10007437,1,1,1,1,1,0,0,20260419,20260519
10007438,1,1,1,1,1,0,0,20260419,20260519
10007439,1,1,1,1,1,0,0,20260419,20260519
10007440,1,1,1,1,1,0,0,20260419,20260519
10007441,0,1,1,1,1,0,0,20260419,20260519
10007442,1,1,1,1,1,0,0,20260419,20260519
10007443,1,1,1,1,1,0,0,20260419,20260519
10007444,1,1,1,1,1,0,0,20260419,20260519
10007445,1,1,1,1,1,0,0,20260419,20260519
10007446,1,1,1,1,1,0,0,20260419,20260519
10007447,1,1,1,1,1,0,0,20260419,20260519
10007448,1,1,1,1,1,0,0,20260419,20260519
10007449,1,1,1,1,1,0,0,20260419,20260519
10007450,1,1,1,1,1,0,0,20260419,20260519
10007451,1,1,1,1,1,0,0,20260419,20260519
10007455,0,0,0,0,0,1,0,20260419,20260519
10007457,0,0,0,0,0,0,0,20260419,20260519
10007461,0,0,0,0,0,0,1,20260419,20260519
10007463,0,0,0,0,0,0,1,20260419,20260519
10007468,1,1,1,1,1,0,0,20260419,20260519
10007470,1,0,0,0,0,0,0,20260419,20260519
10007472,1,1,1,1,1,0,0,20260419,20260519
10007474,1,1,1,1,1,0,0,20260419,20260519
10007475,1,1,1,1,1,0,0,20260419,20260519
10007476,1,1,1,1,1,0,0,20260419,20260519
10007478,1,1,1,1,1,0,0,20260419,20260519
10007480,1,1,1,1,1,0,0,20260419,20260519
10007482,1,1,1,1,1,0,0,20260419,20260519
10007485,1,1,1,1,1,0,0,20260419,20260519
10007488,1,1,1,1,1,0,0,20260419,20260519
10007490,1,1,1,1,1,0,0,20260419,20260519
10007492,1,1,1,1,1,0,0,20260419,20260519
10007494,1,1,1,1,1,0,0,20260419,20260519
10007495,1,1,1,1,1,0,0,20260419,20260519
10007496,1,1,1,1,1,0,0,20260419,20260519
10007498,1,1,1,1,1,0,0,20260419,20260519
10007500,1,1,1,1,1,0,0,20260419,20260519
10007502,1,1,1,1,1,0,0,20260419,20260519
10007506,1,1,1,1,1,0,0,20260419,20260519
10007507,1,1,1,1,1,0,0,20260419,20260519
10007508,1,1,1,1,1,0,0,20260419,20260519
10007509,1,1,1,1,1,0,0,20260419,20260519
10007510,1,1,1,1,1,0,0,20260419,20260519
10007511,1,1,1,1,1,0,0,20260419,20260519
10007512,1,1,1,1,1,0,0,20260419,20260519
10007513,1,1,1,1,1,0,0,20260419,20260519
10007514,1,1,1,1,1,0,0,20260419,20260519
10007515,1,1,1,1,1,0,0,20260419,20260519
10007516,1,1,1,1,1,0,0,20260419,20260519
10007517,1,1,1,1,1,0,0,20260419,20260519
10007518,0,1,1,1,1,0,0,20260419,20260519
10007520,1,1,1,1,1,0,0,20260419,20260519
10007521,1,1,1,1,1,0,0,20260419,20260519
10007522,1,1,1,1,1,0,0,20260419,20260519
10007523,1,1,1,1,1,0,0,20260419,20260519
10007524,1,1,1,1,1,0,0,20260419,20260519
10007525,1,1,1,1,1,0,0,20260419,20260519
10007528,1,1,1,1,1,0,0,20260419,20260519
10007529,1,1,1,1,1,0,0,20260419,20260519
10007530,1,1,1,1,1,0,0,20260419,20260519
10007531,1,1,1,1,1,0,0,20260419,20260519
10007532,1,1,1,1,1,0,0,20260419,20260519
10007533,1,1,1,1,1,0,0,20260419,20260519
10007534,1,1,1,1,1,0,0,20260419,20260519
10007535,1,1,1,1,1,0,0,20260419,20260519
10007536,1,1,1,1,1,0,0,20260419,20260519
10007537,1,1,1,1,1,0,0,20260419,20260519
10007538,1,1,1,1,1,0,0,20260419,20260519
10007539,1,1,1,1,1,0,0,20260419,20260519
10007540,0,1,1,1,1,0,0,20260419,20260519
10007541,1,1,1,1,1,0,0,20260419,20260519
10007542,1,1,1,1,1,0,0,20260419,20260519
10007543,1,1,1,1,1,0,0,20260419,20260519
10007544,1,1,1,1,1,0,0,20260419,20260519
10007545,1,1,1,1,1,0,0,20260419,20260519
10007546,1,1,1,1,1,0,0,20260419,20260519
10007551,1,1,1,1,1,0,0,20260419,20260519
10007553,1,1,1,1,1,0,0,20260419,20260519
10007555,1,1,1,1,1,0,0,20260419,20260519
10007557,1,1,1,1,1,0,0,20260419,20260519
10007558,1,1,1,1,1,0,0,20260419,20260519
10007559,1,1,1,1,1,0,0,20260419,20260519
10007561,1,1,1,1,1,0,0,20260419,20260519
10007563,1,1,1,1,1,0,0,20260419,20260519
10007565,1,1,1,1,1,0,0,20260419,20260519
